yearOfBirth;householdIncome;workerId;hitCreationDate;gender;date;householdSize;maritalStatus
1992;$25,000-$39,999;1d40f87cc43a6bdfb7f15845f25f6e80;2016-09-06T17:04:16.000Z;female;2016-09-06T18:26:51.085Z;3;married
1981;$25,000-$39,999;3cd1cac3c62bc4c1032c0a02da5a1c17;2016-09-06T17:19:17.000Z;male;2016-09-06T18:21:46.090Z;1;single
1979;$75,000-$99,999;c144ff3d9a4ffc1d5a3c6e1c91b223b7;2016-09-06T16:19:15.000Z;female;2016-09-06T16:35:45.981Z;4;married
1983;$40,000-$59,999;c27449a848ad6faeea9785bd66257c61;2016-09-06T16:34:14.000Z;female;2016-09-06T16:34:35.523Z;4;married
1966;$25,000-$39,999;0a01869bea1dff39c99164cc6c90f8b7;2016-09-06T16:04:18.000Z;female;2016-09-06T16:33:09.533Z;2;cohabitating
1972;$40,000-$59,999;9ba076ef5f0b1e005a6be86f8bde0cae;2016-09-06T15:49:16.000Z;male;2016-09-06T16:11:01.712Z;4;married
1989;$25,000-$39,999;912f9b2380c865d14081a2ea68f49630;2016-09-06T15:34:15.000Z;male;2016-09-06T15:36:49.492Z;1;single
1978;$40,000-$59,999;af34bbd88aab3a878995ee6ec38bb064;2016-09-06T14:19:15.000Z;female;2016-09-06T15:28:21.624Z;5+;married
1968;$100,000 or more;9dc02fb6f2b49056f6406c1250c88218;2016-09-06T15:19:17.000Z;male;2016-09-06T15:21:38.756Z;1;single
1992;Less than $10,000;527f6fc48b7e32992eacf173975967ab;2016-09-06T15:04:16.000Z;male;2016-09-06T15:13:01.935Z;2;cohabitating
1993;$40,000-$59,999;704fc20597ae49335cb0df31de7c86be;2016-09-06T14:49:15.000Z;male;2016-09-06T14:57:15.490Z;3;single
1988;$40,000-$59,999;a2bcc472e7344dbc1878270587ea9877;2016-09-06T14:34:15.000Z;male;2016-09-06T14:36:16.301Z;1;single
1988;Less than $10,000;83f65dca5e984521e6cc42c0651d4306;2016-09-06T14:04:16.000Z;male;2016-09-06T14:05:44.444Z;5+;single
1987;$25,000-$39,999;406364814f990124a5062b16ce1a389f;2016-09-06T12:33:19.000Z;male;2016-09-06T13:52:41.947Z;4;cohabitating
1983;$75,000-$99,999;3b7bda0e3c6e28d753c42e04d4ffc3c8;2016-09-06T13:49:15.000Z;female;2016-09-06T13:50:01.000Z;3;married
1962;$40,000-$59,999;2cefd1fee9c0a01bb4afc7faef615bf4;2016-09-06T13:34:19.000Z;female;2016-09-06T13:35:22.305Z;2;married
1994;Less than $10,000;fb08da8d8e5089194be6c735209ceca7;2016-09-06T13:19:18.000Z;male;2016-09-06T13:20:46.673Z;3;single
1981;Less than $10,000;198e6a534c1677bdb59bf52cf686003d;2016-09-06T13:04:07.000Z;male;2016-09-06T13:10:00.664Z;5+;married
1992;$60,000-$74,999;cb570cb0124165ef58101ab51ec54e16;2016-09-06T12:48:19.000Z;female;2016-09-06T12:52:58.293Z;2;cohabitating
1993;$25,000-$39,999;b6445a5007869677c8a485d49e75040e;2016-09-06T11:33:19.000Z;female;2016-09-06T12:49:20.388Z;3;single
1985;$40,000-$59,999;a961e063389ccf6e29efdf7a07ae7471;2016-09-06T12:18:22.000Z;female;2016-09-06T12:20:23.509Z;4;married
1965;$15,000-$24,999;806829d772f9fb684c53fb85e107acd4;2016-09-06T12:03:30.000Z;male;2016-09-06T12:07:51.913Z;4;married
1962;$40,000-$59,999;5f90ff7cf6fb9f44f535a6067424631a;2016-09-06T11:48:21.000Z;female;2016-09-06T12:03:09.220Z;4;married
1986;$15,000-$24,999;7d8a2a644439d7cd3f7be277d0b808e6;2016-09-06T10:18:15.000Z;male;2016-09-06T11:40:51.320Z;3;single
1966;$100,000 or more;be562a4984310d9f195d2a5efef90789;2016-09-06T11:18:21.000Z;female;2016-09-06T11:27:30.674Z;4;married
1994;$25,000-$39,999;6674d62bfd88160c3fe19180624f57a2;2016-09-06T11:03:20.000Z;male;2016-09-06T11:04:57.451Z;4;single
1984;$100,000 or more;ad83025d93dadd0f8d846242becca0d7;2016-09-06T10:48:22.000Z;male;2016-09-06T10:51:57.636Z;2;single
1992;Less than $10,000;f77a85f3ee568faee777a98395cb98e9;2016-09-06T10:33:13.000Z;male;2016-09-06T10:39:27.110Z;3;single
1959;$75,000-$99,999;65b585f457e743112a50481fa5291085;2016-09-06T10:03:17.000Z;male;2016-09-06T10:06:46.344Z;2;cohabitating
1976;$100,000 or more;f738047e07c5800bbe3ff645a97dfaca;2016-09-06T09:33:17.000Z;male;2016-09-06T09:59:09.581Z;2;married
1952;$100,000 or more;f81bb158489509887764a5ab7e95a952;2016-09-06T09:48:20.000Z;male;2016-09-06T09:52:12.368Z;2;married
1979;$60,000-$74,999;c8ae35ab1b5aa3868f30af9595935d6a;2016-09-06T09:03:18.000Z;male;2016-09-06T09:42:12.574Z;3;married
1990;$75,000-$99,999;96a5ab85aa01ad52163b78b32911b52e;2016-09-06T09:18:43.000Z;male;2016-09-06T09:19:36.554Z;2;cohabitating
1988;$25,000-$39,999;0ce50ff05dd2110dbd1eea5e199f8ea8;;male;2016-09-06T08:48:58.341Z;1;single
1993;$40,000-$59,999;a29bd8eca9593ab8f7e303ab3072c5d6;2016-09-06T08:33:14.000Z;female;2016-09-06T08:46:18.016Z;3;single
1988;$40,000-$59,999;f8191b95196e690608d443fbca6f4c1b;2016-09-06T07:18:42.000Z;female;2016-09-06T08:27:48.161Z;5+;married
1982;$40,000-$59,999;6a94eb918f184729a9f954988f83ec53;2016-09-06T08:18:17.000Z;male;2016-09-06T08:22:50.332Z;5+;married
1990;$15,000-$24,999;88bf2c1d004aa4d02f016e01acb726c2;2016-09-06T08:03:16.000Z;female;2016-09-06T08:07:52.641Z;5+;single
1990;$10,000-$14,999;616457f92583a8ce131407c343dce35d;2016-09-06T07:33:16.000Z;male;2016-09-06T08:06:59.394Z;3;single
1975;$100,000 or more;3024ba1ecbd088b8ecec16f9b9965cd7;2016-09-06T07:48:27.000Z;male;2016-09-06T07:54:22.487Z;3;married
1980;$15,000-$24,999;d1873992c19c80a22c74d0a6a9051211;2016-09-06T07:03:38.000Z;female;2016-09-06T07:23:56.564Z;4;married
1978;$40,000-$59,999;be014f2b994f03b27218329e831eface;2016-09-06T06:33:15.000Z;female;2016-09-06T07:05:00.863Z;4;married
1990;$75,000-$99,999;e283e2497d0cb7c0b4c9389f27186a06;2016-09-06T06:48:16.000Z;female;2016-09-06T06:49:38.579Z;4;single
1983;$10,000-$14,999;c5b5566e0e55fad4d4c7c09b1256daec;2016-09-06T06:18:14.000Z;female;2016-09-06T06:47:29.616Z;3;married
1981;$40,000-$59,999;fe9ffcd54d12e197a471584df0fa6015;2016-09-06T06:03:18.000Z;female;2016-09-06T06:11:53.038Z;2;married
1986;Less than $10,000;63a02b1a1d6d8be0bfaeaa738a071afe;2016-09-06T05:48:23.000Z;female;2016-09-06T05:55:20.026Z;3;married
1987;$15,000-$24,999;7a6365c07c9190337f4344d8e955d7e7;2016-09-06T05:33:15.000Z;female;2016-09-06T05:36:54.451Z;3;married
1994;$25,000-$39,999;d9c652d1f658cb55fe111b6968ee4edb;2016-09-06T05:18:17.000Z;male;2016-09-06T05:24:50.407Z;3;single
1981;$100,000 or more;dbdbeafbaf21e245640bc404fbc37b64;;female;2016-09-06T05:09:03.962Z;2;married
1981;$100,000 or more;dbdbeafbaf21e245640bc404fbc37b64;2016-09-06T05:03:12.000Z;female;2016-09-06T05:08:59.062Z;2;married
1990;$25,000-$39,999;a6411dbffea2b7f8444497e093b1ca26;2016-09-06T04:48:13.000Z;female;2016-09-06T04:49:06.513Z;3;married
1977;$75,000-$99,999;46f7cab3df216ee75e04cb53051b712a;2016-09-06T04:03:12.000Z;female;2016-09-06T04:42:15.698Z;1;single
1986;$10,000-$14,999;f99e159df152db6bb0d3d22cf80e17aa;2016-09-06T04:33:11.000Z;female;2016-09-06T04:35:21.069Z;5+;married
1990;$60,000-$74,999;ac0ae7279e92715009c7bce3138ae015;2016-09-06T04:18:10.000Z;male;2016-09-06T04:20:00.176Z;4;married
1970;$10,000-$14,999;59ed5f290e1a847d107dbeff4415d402;2016-09-06T03:48:18.000Z;male;2016-09-06T03:50:08.340Z;1;single
1993;$25,000-$39,999;af3876886df5b4d39489ee67a2ae3e10;2016-09-06T03:33:13.000Z;male;2016-09-06T03:45:29.858Z;2;single
1991;$40,000-$59,999;75b167a00efc6d46267abd31b034ef79;2016-09-06T03:18:13.000Z;female;2016-09-06T03:21:58.278Z;2;married
1984;$75,000-$99,999;63fde5e6dee356e85c53421cbfd20b9e;2016-09-06T03:03:45.000Z;female;2016-09-06T03:10:12.387Z;4;married
1981;$15,000-$24,999;4cc7f2e004480cb48c85c165c4b2a166;2016-09-06T02:48:23.000Z;male;2016-09-06T02:50:27.580Z;3;single
1968;$75,000-$99,999;547736914c3f38bab7eb2011608301e4;2016-09-06T02:33:19.000Z;female;2016-09-06T02:37:22.604Z;3;married
1979;$100,000 or more;91578420897aaf086162980706796c07;2016-09-06T02:18:16.000Z;female;2016-09-06T02:19:22.117Z;5+;married
1982;$40,000-$59,999;a5b3b9d3cee1dd6c92a4e8a92fcda196;2016-09-06T02:03:18.000Z;male;2016-09-06T02:04:13.679Z;3;single
1978;$60,000-$74,999;e2a0efc6bafd812b192684d68ba72afc;2016-09-06T01:48:20.000Z;female;2016-09-06T01:49:00.731Z;1;single
1989;$60,000-$74,999;a392022749f8d6e94d576109080e81e2;2016-09-06T01:33:20.000Z;female;2016-09-06T01:34:14.913Z;4;single
1974;$40,000-$59,999;18c7ceebba457eebdca08df387ebd976;2016-09-06T01:18:19.000Z;female;2016-09-06T01:25:17.809Z;4;married
1971;$25,000-$39,999;6cfad8827f64d880d45cb5db3049818e;2016-09-06T01:03:19.000Z;female;2016-09-06T01:08:48.796Z;1;single
1977;$75,000-$99,999;1eea49ef4ad993a73014bd8f43a8064f;2016-09-06T00:48:23.000Z;male;2016-09-06T00:50:30.328Z;4;married
1985;$60,000-$74,999;e9cd5a0e6d24810aeadfec4e779abec7;2016-09-06T00:33:17.000Z;female;2016-09-06T00:35:52.085Z;2;married
1971;$25,000-$39,999;63e981d14017bd7ddc94396dfb25ee74;2016-09-06T00:18:19.000Z;female;2016-09-06T00:22:50.864Z;2;cohabitating
1990;Less than $10,000;ee258764e5a72b7f1b0eac00f076ea66;2016-09-06T00:03:20.000Z;male;2016-09-06T00:04:21.020Z;2;single
1952;$60,000-$74,999;600d3aad6fab012f8335a01f0554bc5a;2016-09-05T23:48:16.000Z;male;2016-09-05T23:57:30.091Z;2;married
1985;$25,000-$39,999;bb257ea8cba1879844802c294db13ff2;2016-09-05T22:48:16.000Z;male;2016-09-05T23:53:51.663Z;3;married
1974;$25,000-$39,999;dd273fe1ad8d38d265207b6e803947fb;2016-09-05T23:33:14.000Z;male;2016-09-05T23:34:10.413Z;4;married
1982;$25,000-$39,999;f7792615abc9ca45eb2259b1987eb25d;2016-09-05T23:03:17.000Z;female;2016-09-05T23:22:39.718Z;2;cohabitating
1981;$75,000-$99,999;75d6cccdd819e714a71fe26580bdbc56;2016-09-05T23:18:17.000Z;female;2016-09-05T23:22:28.467Z;4;cohabitating
1971;Less than $10,000;aa647e6433ba22bca4c249585ed35380;2016-09-05T22:33:16.000Z;male;2016-09-05T22:42:06.056Z;2;married
1969;$100,000 or more;726739a04f42bacc079ee009f8d60645;2016-09-05T21:33:18.000Z;female;2016-09-05T22:39:25.048Z;4;married
1995;$60,000-$74,999;1d37f79394f0ec5f2a68fbf60ba3868b;2016-09-05T22:18:16.000Z;male;2016-09-05T22:23:40.247Z;4;single
1960;$10,000-$14,999;5ea55f040083951330b4421e35e7f224;2016-09-05T22:03:17.000Z;female;2016-09-05T22:03:45.529Z;1;divorced
1984;$25,000-$39,999;8354d6286279ab5ba500f61711b8431e;2016-09-05T21:48:14.000Z;female;2016-09-05T21:50:44.091Z;1;single
1980;$75,000-$99,999;d28ce31cd53d3f790f2be725eb20a643;2016-09-05T21:18:15.000Z;female;2016-09-05T21:18:49.101Z;2;married
1996;Less than $10,000;d64e33c420c0cd4e37b13879e00a9cae;2016-09-05T21:03:14.000Z;male;2016-09-05T21:04:05.569Z;2;single
1978;$40,000-$59,999;1b9c0eeb13cb3c66e0675a85289ee9c3;2016-09-05T20:48:17.000Z;male;2016-09-05T20:48:54.974Z;1;divorced
1996;$100,000 or more;0b1786736656007c6f4181cc7d2e12aa;2016-09-05T20:33:17.000Z;female;2016-09-05T20:37:05.496Z;5+;engaged
1986;$25,000-$39,999;37c91470352233e774247c6030d3f485;2016-09-05T20:18:19.000Z;female;2016-09-05T20:19:38.522Z;2;cohabitating
1982;$40,000-$59,999;d2d26c3044f3f787f9b2d6b1e62774df;2016-09-05T20:03:14.000Z;female;2016-09-05T20:07:40.661Z;2;married
1977;$25,000-$39,999;bb254db36def3d51fe430b318970f8e7;2016-09-05T19:48:17.000Z;female;2016-09-05T19:59:36.964Z;3;engaged
1967;$60,000-$74,999;ffe477318ddeaa08b3daad6eacd44cb0;2016-09-05T19:33:15.000Z;female;2016-09-05T19:37:02.115Z;2;divorced
1963;$60,000-$74,999;9b33364db6c139f40720e8d065e4e38c;2016-09-05T19:18:16.000Z;female;2016-09-05T19:20:16.333Z;3;married
1996;$10,000-$14,999;c0929bd1664fda7ed95afac2e76de23d;2016-09-05T19:03:14.000Z;female;2016-09-05T19:03:52.643Z;2;cohabitating
1982;$40,000-$59,999;c055c03bfe1f9157466efc5201776236;2016-09-05T17:48:17.000Z;male;2016-09-05T18:57:37.166Z;2;cohabitating
1992;$40,000-$59,999;f243f6bdbbfd6c921d8f3d017be294b2;2016-09-05T18:48:15.000Z;female;2016-09-05T18:54:19.365Z;2;cohabitating
1962;$75,000-$99,999;9f0e0f57b411a2105b31946aa800fa25;2016-09-05T17:33:18.000Z;female;2016-09-05T18:39:40.282Z;5+;divorced
1978;$10,000-$14,999;3331996aba5ccca762997b6de2b9d288;2016-09-05T18:33:18.000Z;male;2016-09-05T18:35:19.221Z;4;married
1981;Less than $10,000;998ebcf901694a59f2a4da192282f72b;2016-09-05T18:18:58.000Z;female;2016-09-05T18:20:19.719Z;1;single
1981;Less than $10,000;998ebcf901694a59f2a4da192282f72b;;female;2016-09-05T18:20:17.426Z;1;single
1981;Less than $10,000;998ebcf901694a59f2a4da192282f72b;;female;2016-09-05T18:20:14.268Z;1;single
1979;$15,000-$24,999;41a1f5cb40093832cf605af1bd6cea02;2016-09-05T18:03:17.000Z;female;2016-09-05T18:05:15.051Z;1;single
1983;$10,000-$14,999;0ab897a75a54591386cb92bd7b6e3918;2016-09-05T17:33:18.000Z;female;2016-09-05T18:04:35.416Z;3;single
1990;$75,000-$99,999;ab12797e1f1b94cedc247729db8a787e;2016-09-05T16:33:20.000Z;female;2016-09-05T17:38:49.105Z;2;divorced
1990;$60,000-$74,999;625a11fef192f0e655aec3e0de029816;2016-09-05T17:18:19.000Z;female;2016-09-05T17:19:46.502Z;1;single
1987;$40,000-$59,999;e9db8acf1d4cb89b437b0fc0cbca1fda;2016-09-05T17:03:19.000Z;male;2016-09-05T17:07:45.223Z;1;single
1982;$40,000-$59,999;6391ac76ac123cce2d00d6ad2a2ce436;2016-09-05T16:48:19.000Z;male;2016-09-05T16:49:44.238Z;3;single
1991;$60,000-$74,999;069c37660de1a252d3fc8483abfe6aa4;2016-09-05T16:18:19.000Z;female;2016-09-05T16:24:59.952Z;2;single
1989;$15,000-$24,999;1f08cc253fd62dbfb57c53d02de4d58f;2016-09-05T16:03:17.000Z;female;2016-09-05T16:10:57.524Z;4;married
1988;$100,000 or more;4601d5501ef62ac0d21ee759c314cbcb;2016-09-05T15:48:18.000Z;female;2016-09-05T15:49:23.055Z;2;engaged
1990;$75,000-$99,999;26d9acd2dc4a5a0617965f13bf3170ef;2016-09-05T15:33:14.000Z;male;2016-09-05T15:33:57.018Z;3;single
1988;$40,000-$59,999;c927b48729ec04991f52a756cca8d33f;2016-09-05T15:18:12.000Z;male;2016-09-05T15:31:15.405Z;3;single
1992;Less than $10,000;3e104bdc0d72b6136c5e13ab58309941;2016-09-05T15:03:16.000Z;female;2016-09-05T15:04:59.078Z;1;single
1949;$25,000-$39,999;7a30cc38131fb53a3eb1a6a82c5ce581;2016-09-05T14:48:15.000Z;male;2016-09-05T14:53:09.532Z;2;married
1985;$25,000-$39,999;7e440f3ef8fd60d6095471ed6c9cdd20;2016-09-05T14:18:13.000Z;male;2016-09-05T14:35:09.354Z;3;married
1972;$75,000-$99,999;fc3aa7cbd49dcb093bec32cf1dabf9be;2016-09-05T14:33:12.000Z;female;2016-09-05T14:34:07.238Z;5+;married
1978;$40,000-$59,999;95f1d7997fa54a1a6b296ef193bca6a5;2016-09-05T14:03:14.000Z;male;2016-09-05T14:06:47.449Z;3;single
1974;$15,000-$24,999;9dae5652a856cb8dd1afcdaced5a436c;2016-09-05T13:48:36.000Z;female;2016-09-05T13:51:23.102Z;1;divorced
1965;$60,000-$74,999;75ecb37281d18e47f3b662c40a07e109;2016-09-05T13:33:18.000Z;female;2016-09-05T13:36:34.838Z;2;married
1988;$25,000-$39,999;0be6f6adc0d19c5e24ee02c1c63323be;2016-09-05T13:18:20.000Z;female;2016-09-05T13:21:12.095Z;1;engaged
1975;Less than $10,000;e3ea5b7e6ed2efa43d96eb38753bbf90;2016-09-05T11:18:16.000Z;male;2016-09-05T13:10:34.876Z;4;married
1992;$25,000-$39,999;0efe9b7355788d48a48712a11233c11a;2016-09-05T13:03:20.000Z;female;2016-09-05T13:08:45.478Z;3;single
1981;$75,000-$99,999;dfe3f5c919ff54d63d62fa1818fe6a71;2016-09-05T11:18:16.000Z;female;2016-09-05T13:07:50.169Z;5+;married
1997;$60,000-$74,999;971b51678541e2d68ba1111244e02ea2;2016-09-05T12:48:17.000Z;male;2016-09-05T12:49:22.749Z;5+;single
1979;$100,000 or more;84545f4a5a4a9514a4bed1d31f0bae85;2016-09-05T12:33:22.000Z;male;2016-09-05T12:49:03.875Z;3;married
1990;$100,000 or more;ff0acdd9c9d2717aa08e45bd505ccc1b;2016-09-05T12:33:22.000Z;female;2016-09-05T12:46:11.612Z;4;single
1978;$40,000-$59,999;d9a6921e185e1dd03229b68384cee735;2016-09-05T12:18:20.000Z;female;2016-09-05T12:28:09.763Z;5+;married
1978;$40,000-$59,999;d9a6921e185e1dd03229b68384cee735;;female;2016-09-05T12:28:07.728Z;5+;married
1978;$40,000-$59,999;efd3971f868e7d67409e37b133791885;2016-09-05T12:03:14.000Z;male;2016-09-05T12:07:14.410Z;2;married
1988;$60,000-$74,999;8962b00f6fbbd2b0c4b16796bb3a080c;2016-09-05T11:48:16.000Z;female;2016-09-05T11:57:49.794Z;3;married
1978;$40,000-$59,999;cf908cadcdc1ca1bd1323f0584632641;2016-09-05T10:33:14.000Z;female;2016-09-05T11:48:35.573Z;3;single
1971;$10,000-$14,999;3b97221879daea1b08896004d862d155;2016-09-05T11:33:18.000Z;female;2016-09-05T11:41:22.834Z;1;single
1990;Less than $10,000;2bc9c9a7706c5d4a2ef1a1a7de40b212;2016-09-05T11:03:14.000Z;male;2016-09-05T11:05:02.433Z;1;single
1994;$15,000-$24,999;d7954a629e0d628569aa65335acefb12;2016-09-05T09:33:12.000Z;male;2016-09-05T10:56:23.104Z;1;single
1973;$60,000-$74,999;c7457847474b38d030089865bfdd0a2f;2016-09-05T10:48:12.000Z;female;2016-09-05T10:49:22.615Z;3;married
1984;Less than $10,000;57462530fea33841b33f34776ba5d9dc;2016-09-05T08:48:11.000Z;male;2016-09-05T10:42:17.191Z;4;single
1983;Less than $10,000;4af876d62b9875aae62d6494bef7ac33;2016-09-05T10:18:13.000Z;male;2016-09-05T10:32:31.041Z;2;married
1968;Less than $10,000;7af3cf8f5e26fd252f7ec823181aa5e9;2016-09-05T10:03:12.000Z;female;2016-09-05T10:14:08.978Z;4;married
1998;$60,000-$74,999;7fd43d08aa211c53bd913351ac199d02;2016-09-05T09:18:11.000Z;male;2016-09-05T09:58:03.745Z;5+;single
1993;$100,000 or more;5a0dea57b5e2782c0b6ed72d54112b80;2016-09-05T09:48:12.000Z;male;2016-09-05T09:54:37.024Z;4;single
1981;Less than $10,000;996e3be8b94d003d25c5a3ae2a8d101d;2016-09-05T08:18:13.000Z;male;2016-09-05T09:31:46.665Z;4;married
1980;Less than $10,000;c5868965678302fb425e6c5899a21c4e;2016-09-05T09:03:13.000Z;female;2016-09-05T09:10:40.468Z;4;married
1965;$75,000-$99,999;d05dcddc06060ca9e7577eb17b916160;2016-09-05T08:33:13.000Z;male;2016-09-05T08:38:28.351Z;1;engaged
1993;$60,000-$74,999;1bb430e68a97c1d06d9e6683254b6de4;2016-09-05T08:03:17.000Z;female;2016-09-05T08:23:02.685Z;3;single
1983;Less than $10,000;4495c19cf999547acc274ee928c53a80;2016-09-05T07:48:18.000Z;male;2016-09-05T07:56:48.988Z;3;single
1965;Less than $10,000;21510aa0e310a25ecd6803658354293d;2016-09-05T07:33:16.000Z;male;2016-09-05T07:36:27.174Z;3;married
1967;$100,000 or more;1b92183178e4155059e365b811ee8e52;2016-09-05T07:18:19.000Z;male;2016-09-05T07:21:07.899Z;4;divorced
1993;$15,000-$24,999;000314db2adbfc1680937b7a9a7b0564;;male;2016-09-05T07:10:16.223Z;2;cohabitating
1993;$15,000-$24,999;000314db2adbfc1680937b7a9a7b0564;;male;2016-09-05T07:10:15.534Z;2;cohabitating
1993;$15,000-$24,999;000314db2adbfc1680937b7a9a7b0564;;male;2016-09-05T07:10:14.025Z;2;cohabitating
1993;$15,000-$24,999;000314db2adbfc1680937b7a9a7b0564;2016-09-05T07:03:18.000Z;male;2016-09-05T07:10:13.726Z;2;cohabitating
1993;$15,000-$24,999;000314db2adbfc1680937b7a9a7b0564;;male;2016-09-05T07:10:10.624Z;2;cohabitating
1993;$15,000-$24,999;000314db2adbfc1680937b7a9a7b0564;;male;2016-09-05T07:10:10.227Z;2;cohabitating
1993;$15,000-$24,999;000314db2adbfc1680937b7a9a7b0564;;male;2016-09-05T07:10:08.626Z;2;cohabitating
1990;Less than $10,000;66014cd86c8e9de429d6e89b397b0292;2016-09-05T06:48:16.000Z;male;2016-09-05T06:48:54.617Z;5+;single
1983;$25,000-$39,999;f806f8f64e81012a967529301bf2804d;2016-09-05T06:33:17.000Z;female;2016-09-05T06:37:49.773Z;5+;married
1974;$60,000-$74,999;d2ca94e09ae376ceeda2ed1c28503322;2016-09-05T06:18:16.000Z;female;2016-09-05T06:23:38.307Z;4;married
1993;$75,000-$99,999;d9d19928ad0e60caf4cfb8fed626085a;2016-09-05T06:03:15.000Z;male;2016-09-05T06:04:11.629Z;3;single
1988;Less than $10,000;398b0743f4fd747f1b8f22d481a434e6;2016-09-05T05:48:15.000Z;female;2016-09-05T05:49:48.375Z;2;divorced
1969;$25,000-$39,999;ee845dc4ee25013abe40c285f7cc0c01;2016-09-05T05:33:18.000Z;male;2016-09-05T05:38:21.572Z;4;married
1987;Less than $10,000;38453de51984108a9f491dab8eef21e1;2016-09-05T05:18:16.000Z;male;2016-09-05T05:21:55.018Z;1;single
1980;Less than $10,000;ff8366961286dc85e167f37d574fc4ff;2016-09-05T04:03:20.000Z;female;2016-09-05T05:12:24.703Z;2;married
1983;$25,000-$39,999;ac0516ab3ed6c68bc42c484e750f2696;2016-09-05T05:03:17.000Z;female;2016-09-05T05:09:33.947Z;1;single
1963;$25,000-$39,999;70413ec539c2f5c242f60f8d45d08558;2016-09-05T04:48:18.000Z;male;2016-09-05T04:56:51.518Z;1;single
1968;$25,000-$39,999;3f58dbfa49347864d1dca6bbbbe9f6a1;2016-09-05T04:33:21.000Z;male;2016-09-05T04:36:55.108Z;2;cohabitating
1976;$60,000-$74,999;4aa96dce883cdef750e45f2e04e6a1ae;2016-09-05T04:18:18.000Z;male;2016-09-05T04:23:39.225Z;3;single
1974;$75,000-$99,999;fc307fcb93a0fc8600a7656e99618bed;2016-09-05T03:48:20.000Z;female;2016-09-05T03:49:16.597Z;3;married
1969;$60,000-$74,999;9987b5d1cbc2860e9d50ee5192252217;2016-09-05T03:33:16.000Z;female;2016-09-05T03:34:29.791Z;1;single
1992;$25,000-$39,999;f2e4972bf8764cb107058a731bf7e7f6;2016-09-05T03:18:18.000Z;female;2016-09-05T03:22:02.718Z;2;cohabitating
1986;$25,000-$39,999;068339cd150395e998acb9516f2040a2;2016-09-05T03:03:39.000Z;male;2016-09-05T03:06:08.355Z;1;single
1981;$100,000 or more;eb55d351ed50c1dba285ebec3490d5c8;2016-09-05T02:48:20.000Z;female;2016-09-05T02:53:42.475Z;2;married
1985;$10,000-$14,999;76b9df3e4103e123d2c55bdd4b337ce2;2016-09-05T02:33:17.000Z;male;2016-09-05T02:36:03.038Z;3;married
1983;$40,000-$59,999;c6277c440dc5e8e009c5d90b4b293dc6;2016-09-05T02:18:18.000Z;male;2016-09-05T02:19:44.797Z;3;cohabitating
1985;$75,000-$99,999;8694338a67f60fad9bc86a869f85c5a3;2016-09-05T02:03:19.000Z;male;2016-09-05T02:05:35.736Z;3;single
1987;$60,000-$74,999;2652a7f977a15768cefdcc498df2b52d;2016-09-05T01:48:18.000Z;female;2016-09-05T01:48:58.097Z;4;married
1986;$40,000-$59,999;eaec6d103314015c6310c7676ba53364;2016-09-05T00:33:25.000Z;male;2016-09-05T01:45:41.963Z;2;married
1989;$15,000-$24,999;99c74ad00692ed3dabe8c860a1ca5951;2016-09-05T01:33:19.000Z;male;2016-09-05T01:39:14.178Z;2;single
1978;$60,000-$74,999;542d728c52cd103e6de04cc7aa300a85;2016-09-05T01:18:20.000Z;female;2016-09-05T01:30:13.333Z;3;married
1983;$10,000-$14,999;a63670ec7c0a3920f0b6e2363474bd71;2016-09-05T01:03:18.000Z;female;2016-09-05T01:05:08.540Z;4;married
1981;$25,000-$39,999;71ab6b0f8bfaa7b857623c3121e254b4;2016-09-05T00:48:18.000Z;male;2016-09-05T00:52:36.374Z;1;single
1987;Less than $10,000;7f814da450caad13b993d34aeacde999;2016-09-05T00:18:16.000Z;female;2016-09-05T00:28:22.688Z;1;single
1961;$60,000-$74,999;3a3bc330e8a3527e637f0d0e4faa0c09;2016-09-05T00:03:16.000Z;male;2016-09-05T00:05:45.434Z;2;married
1966;$25,000-$39,999;f84967dd1e340097f3440f0b313d952d;2016-09-04T23:48:13.000Z;male;2016-09-04T23:55:08.990Z;2;single
1987;$25,000-$39,999;28e14d4ee19d4d4055c4fc2d0734cb97;2016-09-04T23:33:15.000Z;male;2016-09-04T23:35:00.614Z;1;single
1985;$60,000-$74,999;84f4b5911c85b445a196d00114224a58;2016-09-04T23:18:16.000Z;female;2016-09-04T23:20:42.557Z;2;married
1979;$10,000-$14,999;30acad14156a58c0ad01b55173cc050e;2016-09-04T23:03:22.000Z;female;2016-09-04T23:09:29.420Z;3;married
1964;$60,000-$74,999;2db416fad1a9e099702ef55e19d071a9;2016-09-04T22:48:18.000Z;female;2016-09-04T22:49:15.335Z;5+;married
1981;$15,000-$24,999;2cde96914e4b8344c1cd98f32823e131;2016-09-04T22:33:17.000Z;male;2016-09-04T22:42:19.106Z;1;single
1994;Less than $10,000;99b844452d60e02942a98a25636fabb1;2016-09-04T22:18:17.000Z;female;2016-09-04T22:19:19.193Z;1;single
1992;$40,000-$59,999;895c2a0dca6fc4e849c41dfb727f2808;2016-09-04T22:03:20.000Z;male;2016-09-04T22:04:56.762Z;2;cohabitating
1946;$60,000-$74,999;1dccb4b2322fe043ff09ac8a13687b21;2016-09-04T21:48:21.000Z;female;2016-09-04T21:49:06.972Z;1;single
1990;$60,000-$74,999;6734e7f408649e0d99a1f9bda871d1ef;2016-09-04T21:33:18.000Z;female;2016-09-04T21:33:45.848Z;2;single
